청주 지역공급량(Gcal),datetime,기온(°C),풍향(16방위),풍속(m/s),강수량(mm),상대습도(%),일사(MJ/m2),체감온도(°C),month,heat_stress,cold_stress,is_cold,is_weekend,is_holiday
17,2021-09-20 00:00:00,21.4,0,0.1,0.0,71.0478,0.0,22.6806,9,1.280596884414873,0.0,False,False,True
17,2021-09-20 01:00:00,21.4,0,0.3,0.0,71.8329,0.0,22.7351,9,1.3350746629071608,0.0,False,False,True
14,2021-09-20 02:00:00,21.3,110,1.5,0.0,70.6951,0.0,22.5556,9,1.255621375754412,0.0,False,False,True
13,2021-09-20 03:00:00,21.1,140,0.9,0.0,69.9695,0.0,22.3045,9,1.204540826578146,0.0,False,False,True
13,2021-09-20 04:00:00,20.6,160,1.0,0.0,69.683,0.0,21.7835,9,1.1834685851001758,0.0,False,False,True
13,2021-09-20 05:00:00,20.3,110,0.6,0.0,69.7259,0.0,21.4858,9,1.1858228843923442,0.0,False,False,True
14,2021-09-20 06:00:00,20.0,270,0.6,0.0,74.0281,0.0,21.4749,9,1.4749622607893542,0.0,False,False,True
15,2021-09-20 07:00:00,20.3,180,0.8,0.0,69.7259,0.13,21.4858,9,1.1858228843923442,0.0,False,False,True
18,2021-09-20 08:00:00,21.5,160,1.3,0.0,67.8828,0.63,22.5597,9,1.0596808531778483,0.0,False,False,True
22,2021-09-20 09:00:00,22.8,160,2.5,0.0,63.7911,1.45,23.5633,9,0.7633341038578472,0.0,False,False,True
27,2021-09-20 10:00:00,23.9,140,3.7,0.0,59.6892,2.22,24.3475,9,0.4474857178869307,0.0,False,False,True
31,2021-09-20 11:00:00,24.7,110,4.0,0.0,54.642,2.69,24.7387,9,0.0386513474411813,0.0,False,False,True
30,2021-09-20 12:00:00,25.9,160,2.8,0.0,49.6765,3.01,25.4972,9,0.0,0.0,False,False,True
30,2021-09-20 13:00:00,26.7,140,3.6,0.0,47.6676,3.07,26.0979,9,0.0,0.0,False,False,True
29,2021-09-20 14:00:00,27.2,140,3.6,0.0,49.612,2.96,26.759,9,0.0,0.0,False,False,True
25,2021-09-20 15:00:00,26.9,110,3.8,0.0,49.6482,2.08,26.4695,9,0.0,0.0,False,False,True
24,2021-09-20 16:00:00,26.7,110,4.0,0.0,52.8054,1.82,26.5495,9,0.0,0.0,False,False,True
24,2021-09-20 17:00:00,27.0,140,3.0,0.0,52.7224,1.27,26.837,9,0.0,0.0,False,False,True
24,2021-09-20 18:00:00,25.7,140,2.5,0.0,57.8402,0.5,25.9839,9,0.2838614974142111,0.0,False,False,True
24,2021-09-20 19:00:00,24.7,140,2.8,0.0,61.7133,0.07,25.2981,9,0.5981302628973779,0.0,False,False,True
25,2021-09-20 20:00:00,24.2,140,2.5,0.0,64.5841,0.0,25.0191,9,0.8191028306450647,0.0,False,False,True
25,2021-09-20 21:00:00,23.8,140,2.0,0.0,67.8525,0.0,24.8625,9,1.0625295722697707,0.0,False,False,True
24,2021-09-20 22:00:00,23.5,140,2.4,0.0,68.7454,0.0,24.6268,9,1.1268637202991592,0.0,False,False,True
21,2021-09-20 23:00:00,23.2,140,2.1,0.0,70.7064,0.0,24.4675,9,1.2674932621770765,0.0,False,False,True
17,2021-09-21 00:00:00,23.2,160,2.5,0.0,71.7618,0.0,24.5435,9,1.3434813639634091,0.0,False,False,True
15,2021-09-21 01:00:00,22.7,160,2.7,0.0,73.9696,0.0,24.1959,9,1.4958914234483416,0.0,False,False,True
18,2021-09-21 02:00:00,23.2,140,2.5,0.0,71.7618,0.0,24.5435,9,1.3434813639634091,0.0,False,False,True
19,2021-09-21 03:00:00,23.6,200,1.0,0.0,70.7357,0.0,24.8726,9,1.272580620135745,0.0,False,False,True
23,2021-09-21 04:00:00,22.2,140,0.9,1.3,78.497,0.0,24.0055,9,1.8054331373889132,0.0,False,False,True
21,2021-09-21 05:00:00,21.5,200,0.8,2.4,85.8289,0.0,23.7911,9,2.291118959083878,0.0,False,False,True
20,2021-09-21 06:00:00,21.2,270,0.6,4.2,89.0122,0.0,23.6966,9,2.496613353458109,0.0,False,False,True
27,2021-09-21 07:00:00,20.7,270,1.2,10.8,91.7931,0.03,23.3668,9,2.666800650497009,0.0,False,False,True
32,2021-09-21 08:00:00,20.8,160,1.7,13.8,91.6366,0.08,23.4594,9,2.6594063601601725,0.0,False,False,True
33,2021-09-21 09:00:00,21.2,230,1.0,2.1,91.7938,0.14,23.8816,9,2.681646187921743,0.0,False,False,True
36,2021-09-21 10:00:00,21.6,200,1.4,0.6,91.8964,0.29,24.3006,9,2.7005542025219604,0.0,False,False,True
37,2021-09-21 11:00:00,22.2,180,2.5,0.0,83.7302,0.99,24.3651,9,2.1650797175160967,0.0,False,False,True
41,2021-09-21 12:00:00,23.8,180,1.8,0.0,77.6911,1.63,25.5757,9,1.7756699925349615,0.0,False,False,True
38,2021-09-21 13:00:00,23.6,230,1.2,0.0,76.9165,0.75,25.3172,9,1.7171400249279358,0.0,False,False,True
38,2021-09-21 14:00:00,25.4,200,1.5,0.0,71.5202,1.25,26.7476,9,1.3475872248989127,0.0,False,False,True
36,2021-09-21 15:00:00,25.2,250,2.8,0.0,69.8812,1.07,26.4225,9,1.2224610626553805,0.0,False,False,True
33,2021-09-21 16:00:00,25.3,270,2.1,0.0,72.8775,1.41,26.7478,9,1.4478165689782152,0.0,False,False,True
34,2021-09-21 17:00:00,25.6,250,2.4,0.0,68.5422,0.61,26.7242,9,1.1242020875949663,0.0,False,False,True
33,2021-09-21 18:00:00,24.7,250,2.0,0.0,68.7846,0.55,25.8364,9,1.136391200053513,0.0,False,False,True
35,2021-09-21 19:00:00,23.5,200,1.0,0.0,71.8545,0.08,24.8528,9,1.352827683698127,0.0,False,False,True
36,2021-09-21 20:00:00,23.2,180,2.2,0.0,72.4653,0.0,24.594,9,1.393977735139753,0.0,False,False,True
35,2021-09-21 21:00:00,22.5,0,0.4,0.0,74.8742,0.0,24.0573,9,1.5573089507459557,0.0,False,False,True
32,2021-09-21 22:00:00,22.0,180,0.8,0.0,78.7035,0.0,23.8164,9,1.8164341110776867,0.0,False,False,True
32,2021-09-21 23:00:00,21.3,160,0.9,0.0,81.3586,0.0,23.2854,9,1.9853712126292076,0.0,False,False,True
15,2021-09-22 00:00:00,21.0,180,0.7,0.0,83.6766,0.0,23.1354,9,2.135402143037595,0.0,False,False,True
10,2021-09-22 01:00:00,21.3,160,1.4,0.0,81.3586,0.0,23.2854,9,1.9853712126292076,0.0,False,False,True
15,2021-09-22 02:00:00,21.8,230,1.8,0.0,79.6709,0.0,23.6795,9,1.8795071885515888,0.0,False,False,True
13,2021-09-22 03:00:00,22.1,250,1.7,0.0,78.601,0.0,23.911,9,1.8109927096599956,0.0,False,False,True
15,2021-09-22 04:00:00,19.7,250,1.6,8.0,85.0099,0.0,21.8965,9,2.1964642603343165,0.0,False,False,True
12,2021-09-22 05:00:00,19.5,270,0.6,0.1,80.7765,0.0,21.4159,9,1.915873079897768,0.0,False,False,True
15,2021-09-22 06:00:00,18.8,160,1.4,0.0,84.8423,0.0,20.9674,9,2.167440131950769,0.0,False,False,True
17,2021-09-22 07:00:00,19.0,160,1.4,0.0,84.6991,0.1,21.1621,9,2.1621219852175706,0.0,False,False,True
16,2021-09-22 08:00:00,19.2,0,0.4,0.0,83.6489,0.27,21.298,9,2.0979677217577297,0.0,False,False,True
19,2021-09-22 09:00:00,20.6,290,1.1,0.0,76.6925,0.94,22.2597,9,1.6597598940244644,0.0,False,False,True
23,2021-09-22 10:00:00,19.5,160,0.6,3.4,88.7217,0.37,21.9335,9,2.4335525965481324,0.0,False,False,True
27,2021-09-22 11:00:00,22.8,250,1.0,0.0,79.6488,1.95,24.6958,9,1.8957837825779968,0.0,False,False,True
28,2021-09-22 12:00:00,25.2,200,2.5,0.0,67.6974,2.8,26.2574,9,1.0573472146654517,0.0,False,False,True
26,2021-09-22 13:00:00,27.0,250,3.8,0.0,53.5637,3.15,26.9096,9,0.0,0.0,False,False,True
33,2021-09-22 14:00:00,27.8,270,3.2,0.0,32.9133,2.9,25.6795,9,0.0,0.0,False,False,True
25,2021-09-22 15:00:00,27.3,270,3.8,0.0,33.8914,2.56,25.3198,9,0.0,0.0,False,False,True
27,2021-09-22 16:00:00,26.8,270,3.1,0.0,35.7535,1.96,25.048,9,0.0,0.0,False,False,True
26,2021-09-22 17:00:00,26.0,270,2.8,0.0,38.6734,1.25,24.5862,9,0.0,0.0,False,False,True
27,2021-09-22 18:00:00,24.3,270,2.2,0.0,51.0288,0.48,24.0525,9,0.0,0.0,False,False,True
28,2021-09-22 19:00:00,22.8,270,2.1,0.0,64.5119,0.08,23.6162,9,0.8162625812755984,0.0,False,False,True
33,2021-09-22 20:00:00,22.1,270,1.5,0.0,70.7033,0.0,23.3603,9,1.2602595524284617,0.0,False,False,True
32,2021-09-22 21:00:00,21.5,270,1.7,0.0,74.5151,0.0,23.0213,9,1.521282209627099,0.0,False,False,True
24,2021-09-22 22:00:00,20.7,250,0.9,0.0,79.9092,0.0,22.5774,9,1.877377298494462,0.0,False,False,True
28,2021-09-22 23:00:00,20.5,250,0.6,0.0,76.7523,0.0,22.1626,9,1.6626028851581154,0.0,False,False,True
18,2021-09-23 00:00:00,19.7,230,0.9,0.0,82.8302,0.0,21.7538,9,2.053816012188556,0.0,False,False,False
18,2021-09-23 01:00:00,19.1,230,1.0,0.0,83.7195,0.0,21.2007,9,2.100682615581835,0.0,False,False,False
13,2021-09-23 02:00:00,18.6,230,0.6,0.0,86.378,0.0,20.862,9,2.261942672942851,0.0,False,False,False
13,2021-09-23 03:00:00,18.0,250,1.2,0.0,89.6935,0.0,20.4594,9,2.4593696707894,0.0,False,False,False
16,2021-09-23 04:00:00,17.6,250,1.0,0.0,90.9886,0.0,20.1312,9,2.531219654264202,0.0,False,False,False
13,2021-09-23 05:00:00,17.3,270,1.2,0.0,92.7296,0.0,19.9326,9,2.632552855565983,0.0,False,False,False
17,2021-09-23 06:00:00,17.2,0,0.1,0.0,92.8084,0.0,19.8348,9,2.634850413779475,0.0,False,False,False
17,2021-09-23 07:00:00,17.8,200,0.7,0.0,85.9204,0.08,20.0167,9,2.2166420683555934,0.0,False,False,False
30,2021-09-23 08:00:00,18.7,270,1.3,0.0,73.7747,0.35,20.1498,9,1.4498271748081957,0.0,False,False,False
32,2021-09-23 09:00:00,20.2,250,1.4,0.0,61.7057,1.02,20.8336,9,0.6335559618468274,0.0,False,False,False
32,2021-09-23 10:00:00,22.1,290,2.6,0.0,47.7623,1.9,21.656,9,0.0,0.0,False,False,False
28,2021-09-23 11:00:00,23.9,290,2.6,0.0,38.7811,2.38,22.6106,9,0.0,0.0,False,False,False
25,2021-09-23 12:00:00,24.3,290,2.7,0.0,36.8724,2.18,22.8098,9,0.0,0.0,False,False,False
25,2021-09-23 13:00:00,24.8,290,3.1,0.0,37.0628,2.34,23.2979,9,0.0,0.0,False,False,False
25,2021-09-23 14:00:00,25.0,290,3.3,0.0,39.7799,2.49,23.7438,9,0.0,0.0,False,False,False
26,2021-09-23 15:00:00,25.1,290,3.4,0.0,36.7188,2.63,23.5468,9,0.0,0.0,False,False,False
27,2021-09-23 16:00:00,24.8,290,2.5,0.0,39.6189,1.47,23.5391,9,0.0,0.0,False,False,False
27,2021-09-23 17:00:00,24.3,290,1.8,0.0,44.7737,0.81,23.5246,9,0.0,0.0,False,False,False
27,2021-09-23 18:00:00,23.7,290,1.8,0.0,49.8317,0.37,23.3708,9,0.0,0.0,False,False,False
30,2021-09-23 19:00:00,22.7,270,1.5,0.0,62.7291,0.08,23.3856,9,0.6856231976029186,0.0,False,False,False
29,2021-09-23 20:00:00,21.8,270,1.5,0.0,65.8817,0.0,22.7178,9,0.9177591620829482,0.0,False,False,False
28,2021-09-23 21:00:00,21.2,230,0.6,0.0,69.9381,0.0,22.4027,9,1.202688401417486,0.0,False,False,False
25,2021-09-23 22:00:00,20.7,200,0.8,0.0,71.7134,0.0,22.0229,9,1.3228305665644378,0.0,False,False,False
22,2021-09-23 23:00:00,19.6,180,0.9,0.0,78.5208,0.0,21.3692,9,1.7691626299145042,0.0,False,False,False
20,2021-09-24 00:00:00,18.6,160,1.2,0.0,81.7089,0.0,20.5623,9,1.9623656565330023,0.0,False,False,False
17,2021-09-24 01:00:00,18.6,140,0.9,0.0,82.6427,0.0,20.6224,9,2.0223951747337168,0.0,False,False,False
14,2021-09-24 02:00:00,18.0,140,0.7,0.0,83.8755,0.0,20.0909,9,2.0908879157371736,0.0,False,False,False
14,2021-09-24 03:00:00,17.5,140,0.6,0.0,86.0611,0.0,19.7197,9,2.2196820314208594,0.0,False,False,False
13,2021-09-24 04:00:00,17.1,140,0.5,0.0,88.7794,0.0,19.4814,9,2.381439337034724,0.0,False,False,False
15,2021-09-24 05:00:00,16.6,0,0.0,0.0,91.1128,0.0,19.1147,9,2.514718954204831,0.0,False,False,False
14,2021-09-24 06:00:00,16.5,0,0.3,0.0,92.7604,0.0,19.1139,9,2.61387239635987,0.0,False,False,False
20,2021-09-24 07:00:00,16.4,320,1.0,0.0,82.0864,0.09,18.3544,9,1.9544329744788165,0.0,False,False,False
39,2021-09-24 08:00:00,17.7,290,0.7,0.0,58.7953,0.5,18.1747,9,0.4746826063864979,0.0,False,False,False
35,2021-09-24 09:00:00,19.7,70,1.4,0.0,51.8778,1.28,19.6474,9,0.0,0.0,False,False,False
35,2021-09-24 10:00:00,21.3,50,2.1,0.0,47.7883,2.01,20.8873,9,0.0,0.0,False,False,False
35,2021-09-24 11:00:00,23.6,70,1.2,0.0,40.8619,2.53,22.5136,9,0.0,0.0,False,False,False
33,2021-09-24 12:00:00,24.8,140,1.1,0.0,38.0214,2.83,23.3893,9,0.0,0.0,False,False,False
34,2021-09-24 13:00:00,25.1,50,1.4,0.0,41.7402,2.05,24.0201,9,0.0,0.0,False,False,False
37,2021-09-24 14:00:00,25.9,110,1.8,0.0,35.6115,1.43,24.1883,9,0.0,0.0,False,False,False
35,2021-09-24 15:00:00,25.8,70,2.3,0.0,39.7368,1.81,24.4991,9,0.0,0.0,False,False,False
34,2021-09-24 16:00:00,26.6,70,2.8,0.0,33.8804,1.38,24.6644,9,0.0,0.0,False,False,False
38,2021-09-24 17:00:00,26.7,90,3.7,0.0,36.8211,1.24,25.0634,9,0.0,0.0,False,False,False
33,2021-09-24 18:00:00,26.0,90,3.4,0.0,44.9207,0.45,25.1728,9,0.0,0.0,False,False,False
37,2021-09-24 19:00:00,24.6,90,3.0,0.0,55.94,0.08,24.7447,9,0.144738368169687,0.0,False,False,False
37,2021-09-24 20:00:00,23.6,90,3.2,0.0,60.7777,0.0,24.1333,9,0.5333292109285708,0.0,False,False,False
32,2021-09-24 21:00:00,22.7,90,2.6,0.0,63.8169,0.0,23.4657,9,0.7656365266332479,0.0,False,False,False
21,2021-09-24 22:00:00,22.2,110,2.1,0.0,66.5356,0.0,23.1641,9,0.9640293485876016,0.0,False,False,False
23,2021-09-24 23:00:00,21.5,160,1.0,0.0,71.7841,0.0,22.8323,9,1.3323217486783498,0.0,False,False,False
20,2021-09-25 00:00:00,21.2,70,1.3,0.0,70.7329,0.0,22.4578,9,1.2577925735938429,0.0,False,True,False
17,2021-09-25 01:00:00,20.1,20,1.0,0.0,76.9731,0.0,21.7727,9,1.6727174416553652,0.0,False,True,False
15,2021-09-25 02:00:00,18.7,50,2.4,0.0,82.5906,0.0,20.7207,9,2.020717423909545,0.0,False,True,False
12,2021-09-25 03:00:00,18.6,50,2.3,0.0,83.5765,0.0,20.6823,9,2.0823635417360755,0.0,False,True,False
13,2021-09-25 04:00:00,18.3,20,2.0,0.0,83.7362,0.0,20.3873,9,2.087273578127519,0.0,False,True,False
13,2021-09-25 05:00:00,18.2,20,1.7,0.0,81.3911,0.0,20.1359,9,1.9359465457116836,0.0,False,True,False
13,2021-09-25 06:00:00,17.8,20,1.4,0.0,82.4835,0.0,19.7994,9,1.9993631507210916,0.0,False,True,False
16,2021-09-25 07:00:00,18.2,0,0.4,0.0,81.3911,0.07,20.1359,9,1.9359465457116836,0.0,False,True,False
20,2021-09-25 08:00:00,18.7,50,1.8,0.0,73.7747,0.29,20.1498,9,1.4498271748081957,0.0,False,True,False
23,2021-09-25 09:00:00,20.0,50,2.7,0.0,74.0281,0.79,21.4749,9,1.4749622607893542,0.0,False,True,False
27,2021-09-25 10:00:00,22.2,50,2.9,0.0,65.788,1.79,23.1103,9,0.91030343311062,0.0,False,True,False
26,2021-09-25 11:00:00,24.2,70,2.8,0.0,59.9473,1.7,24.6647,9,0.4647102472974502,0.0,False,True,False
26,2021-09-25 12:00:00,24.3,50,3.2,0.0,57.9424,1.44,24.6075,9,0.307476060958642,0.0,False,True,False
25,2021-09-25 13:00:00,25.0,90,2.6,0.0,53.6713,1.1,24.9541,9,0.0,0.0,False,True,False
26,2021-09-25 14:00:00,24.4,50,2.5,0.0,61.8502,1.0,25.0102,9,0.6101623150496991,0.0,False,True,False
26,2021-09-25 15:00:00,23.7,50,2.7,0.0,64.8495,0.4,24.5395,9,0.8394860230117622,0.0,False,True,False
26,2021-09-25 16:00:00,23.8,70,3.5,0.0,60.728,0.4,24.328,9,0.5279733668228381,0.0,False,True,False
25,2021-09-25 17:00:00,23.7,90,1.8,0.0,62.8016,0.29,24.3859,9,0.6858792781826111,0.0,False,True,False
27,2021-09-25 18:00:00,23.2,50,2.4,0.0,65.4298,0.15,24.083,9,0.8829832338083747,0.0,False,True,False
26,2021-09-25 19:00:00,23.2,90,2.7,0.0,61.9121,0.06,23.8218,9,0.6217954080769985,0.0,False,True,False
25,2021-09-25 20:00:00,23.1,70,2.7,0.0,58.7488,0.0,23.4842,9,0.3842604259015481,0.0,False,True,False
23,2021-09-25 21:00:00,22.6,90,1.4,0.0,58.7336,0.0,22.9894,9,0.3894296651218809,0.0,False,True,False
23,2021-09-25 22:00:00,22.2,90,1.5,0.0,61.6762,0.0,22.8118,9,0.611820557022078,0.0,False,True,False
20,2021-09-25 23:00:00,21.7,110,1.1,0.0,62.8175,0.0,22.3986,9,0.6986209456961525,0.0,False,True,False
18,2021-09-26 00:00:00,21.1,50,1.7,0.0,65.5714,0.0,21.9977,9,0.8977473788509549,0.0,False,True,False
17,2021-09-26 01:00:00,20.0,340,0.6,0.0,70.6048,0.0,21.2448,9,1.2447759481743077,0.0,False,True,False
14,2021-09-26 02:00:00,19.5,360,0.8,0.0,73.7141,0.0,20.9506,9,1.450563707215828,0.0,False,True,False
14,2021-09-26 03:00:00,19.7,20,0.6,0.0,72.8034,0.0,21.0911,9,1.391152675313986,0.0,False,True,False
12,2021-09-26 04:00:00,19.3,50,2.6,0.0,73.7437,0.0,20.7513,9,1.4512667954945933,0.0,False,True,False
13,2021-09-26 05:00:00,19.2,20,1.4,0.0,73.7549,0.0,20.6514,9,1.451394835062889,0.0,False,True,False
14,2021-09-26 06:00:00,19.2,50,0.7,0.0,73.7549,0.0,20.6514,9,1.451394835062889,0.0,False,True,False
15,2021-09-26 07:00:00,18.8,50,1.3,0.0,76.5425,0.13,20.4308,9,1.6307977404013592,0.0,False,True,False
18,2021-09-26 08:00:00,19.3,50,1.8,0.0,74.6375,0.25,20.8103,9,1.510244718516233,0.0,False,True,False
20,2021-09-26 09:00:00,20.5,50,2.3,0.0,71.7738,0.71,21.8259,9,1.325930216474223,0.0,False,True,False
26,2021-09-26 10:00:00,21.3,50,1.3,0.0,65.5608,1.04,22.1963,9,0.8963207727344411,0.0,False,True,False
24,2021-09-26 11:00:00,22.5,110,1.5,0.0,62.3952,1.27,23.1623,9,0.6623074277056027,0.0,False,True,False
24,2021-09-26 12:00:00,23.7,160,1.7,0.0,59.7298,2.58,24.1525,9,0.4525086176981823,0.0,False,True,False
24,2021-09-26 13:00:00,24.5,140,1.5,0.0,56.9267,2.49,24.7248,9,0.2247918083823279,0.0,False,True,False
22,2021-09-26 14:00:00,25.2,140,3.0,0.0,52.7229,1.9,25.0718,9,0.0,0.0,False,True,False
22,2021-09-26 15:00:00,24.8,140,1.4,0.0,54.9552,1.13,24.8623,9,0.0622749375431084,0.0,False,True,False
20,2021-09-26 16:00:00,25.2,140,1.7,0.0,52.7229,1.16,25.0718,9,0.0,0.0,False,True,False
20,2021-09-26 17:00:00,24.3,160,1.7,0.0,56.9547,0.54,24.5297,9,0.2297419738147503,0.0,False,True,False
23,2021-09-26 18:00:00,23.6,160,1.7,0.0,60.7777,0.23,24.1333,9,0.5333292109285708,0.0,False,True,False
29,2021-09-26 19:00:00,23.1,160,1.3,0.0,64.0574,0.07,23.8819,9,0.7818954185166795,0.0,False,True,False
32,2021-09-26 20:00:00,22.6,160,0.9,0.0,66.7593,0.0,23.5801,9,0.9801330093025769,0.0,False,True,False
35,2021-09-26 21:00:00,22.5,140,1.1,0.0,63.8633,0.0,23.2699,9,0.7698779237831133,0.0,False,True,False
47,2021-09-26 22:00:00,22.2,110,1.8,0.0,56.8169,0.0,22.4516,9,0.2515995989573234,0.0,False,True,False
40,2021-09-26 23:00:00,21.2,160,1.3,0.0,60.7985,0.0,21.7581,9,0.5580391177515338,0.0,False,True,False
35,2021-09-27 00:00:00,21.0,110,0.9,0.0,59.9414,0.0,21.499,9,0.4989771797527282,0.0,False,False,False
30,2021-09-27 01:00:00,20.5,140,0.5,0.0,60.987,0.0,21.0796,9,0.579641578139352,0.0,False,False,False
26,2021-09-27 02:00:00,20.5,90,1.5,0.0,60.987,0.0,21.0796,9,0.579641578139352,0.0,False,False,False
27,2021-09-27 03:00:00,19.8,50,2.3,0.0,63.6876,0.0,20.5746,9,0.7746431472161319,0.0,False,False,False
26,2021-09-27 04:00:00,19.6,50,2.2,0.0,65.7996,0.0,20.5201,9,0.920098191684744,0.0,False,False,False
27,2021-09-27 05:00:00,19.1,50,2.3,0.0,67.8807,0.0,20.162,9,1.061999202486458,0.0,False,False,False
27,2021-09-27 06:00:00,19.1,50,1.6,0.0,68.7858,0.0,20.2223,9,1.1222554417856188,0.0,False,False,False
30,2021-09-27 07:00:00,18.3,50,1.7,0.0,73.7449,0.08,19.7458,9,1.4458417934608754,0.0,False,False,False
34,2021-09-27 08:00:00,19.7,320,0.9,0.0,68.8798,0.47,20.8281,9,1.1280608870055389,0.0,False,False,False
36,2021-09-27 09:00:00,21.1,140,2.1,0.0,61.973,1.13,21.7431,9,0.6431033276613611,0.0,False,False,False
28,2021-09-27 10:00:00,22.5,160,1.6,0.0,58.7249,1.83,22.8901,9,0.3900866797447975,0.0,False,False,False
24,2021-09-27 11:00:00,23.6,140,2.0,0.0,55.9705,2.4,23.7631,9,0.163116527040291,0.0,False,False,False
25,2021-09-27 12:00:00,25.1,180,2.2,0.0,54.9213,2.87,25.1545,9,0.0545231481788661,0.0,False,False,False
27,2021-09-27 13:00:00,25.5,200,2.2,0.0,53.0156,2.84,25.3901,9,0.0,0.0,False,False,False
29,2021-09-27 14:00:00,27.0,110,2.8,0.0,47.6745,2.81,26.3898,9,0.0,0.0,False,False,False
29,2021-09-27 15:00:00,25.7,160,2.8,0.0,52.6921,1.64,25.559,9,0.0,0.0,False,False,False
30,2021-09-27 16:00:00,25.7,90,3.1,0.0,53.6006,0.78,25.6352,9,0.0,0.0,False,False,False
27,2021-09-27 17:00:00,24.8,110,2.1,0.0,55.9138,0.31,24.9396,9,0.1396095688404806,0.0,False,False,False
27,2021-09-27 18:00:00,24.1,90,3.4,0.0,58.6424,0.14,24.4645,9,0.3644568563327226,0.0,False,False,False
26,2021-09-27 19:00:00,23.2,90,1.7,0.0,64.7263,0.06,24.0311,9,0.8310838321747163,0.0,False,False,False
26,2021-09-27 20:00:00,23.3,90,1.2,0.0,61.8885,0.0,23.9194,9,0.6193733004779283,0.0,False,False,False
27,2021-09-27 21:00:00,22.8,70,1.3,0.0,65.9536,0.0,23.7216,9,0.921633505638539,0.0,False,False,False
28,2021-09-27 22:00:00,22.7,160,1.8,0.0,63.8169,0.0,23.4657,9,0.7656365266332479,0.0,False,False,False
26,2021-09-27 23:00:00,22.5,110,1.4,0.0,66.7995,0.0,23.483,9,0.9829984827784592,0.0,False,False,False
22,2021-09-28 00:00:00,22.0,140,1.7,0.0,68.8656,0.0,23.1299,9,1.1299149807929432,0.0,False,False,False
17,2021-09-28 01:00:00,21.8,110,1.7,0.0,66.6478,0.0,22.7723,9,0.972312257688266,0.0,False,False,False
13,2021-09-28 02:00:00,21.3,90,1.3,0.0,67.9305,0.0,22.3629,9,1.0629228645209352,0.0,False,False,False
13,2021-09-28 03:00:00,20.9,50,1.3,0.0,70.8353,0.0,22.1636,9,1.263563246300773,0.0,False,False,False
13,2021-09-28 04:00:00,21.0,110,2.2,0.0,67.585,0.0,22.0388,9,1.038811239697452,0.0,False,False,False
13,2021-09-28 05:00:00,20.7,70,1.3,0.0,69.6644,0.0,21.8824,9,1.1824069508197042,0.0,False,False,False
16,2021-09-28 06:00:00,20.2,50,1.9,0.0,71.4265,0.0,21.501,9,1.300997518377546,0.0,False,False,False
20,2021-09-28 07:00:00,19.8,50,2.5,0.0,74.9521,0.05,21.335,9,1.5350562240962944,0.0,False,False,False
32,2021-09-28 08:00:00,20.2,50,2.2,0.0,71.4265,0.19,21.501,9,1.300997518377546,0.0,False,False,False
30,2021-09-28 09:00:00,21.6,160,0.9,0.0,63.5908,0.43,22.3548,9,0.754832503857962,0.0,False,False,False
25,2021-09-28 10:00:00,22.2,140,1.6,0.0,59.8073,1.3,22.6743,9,0.474317941826829,0.0,False,False,False
25,2021-09-28 11:00:00,23.1,140,2.5,0.0,56.9793,1.11,23.3493,9,0.2492359357986195,0.0,False,False,False
25,2021-09-28 12:00:00,23.7,160,2.3,0.0,56.658,1.38,23.9151,9,0.2151703463282004,0.0,False,False,False
22,2021-09-28 13:00:00,24.1,110,2.8,0.0,57.976,1.41,24.4125,9,0.3125237237006715,0.0,False,False,False
23,2021-09-28 14:00:00,24.8,110,1.8,0.0,57.8308,1.94,25.0928,9,0.292810501323185,0.0,False,False,False
25,2021-09-28 15:00:00,24.9,140,2.0,0.0,59.7096,1.12,25.3404,9,0.4403932573779805,0.0,False,False,False
26,2021-09-28 16:00:00,24.6,180,1.3,0.0,62.7304,0.47,25.277,9,0.67703782092536,0.0,False,False,False
26,2021-09-28 17:00:00,23.0,160,1.5,0.3,70.8556,0.42,24.2768,9,1.2768128302616475,0.0,False,False,False
28,2021-09-28 18:00:00,22.8,160,1.7,0.0,75.6844,0.17,24.4181,9,1.618085533446063,0.0,False,False,False
31,2021-09-28 19:00:00,22.3,160,1.3,0.0,78.7633,0.05,24.1255,9,1.8255018524296176,0.0,False,False,False
33,2021-09-28 20:00:00,22.0,200,1.2,0.1,80.5954,0.0,23.9464,9,1.946412941955586,0.0,False,False,False
32,2021-09-28 21:00:00,21.2,180,1.5,0.1,85.8332,0.0,23.4843,9,2.284268657738721,0.0,False,False,False
28,2021-09-28 22:00:00,21.0,0,0.4,0.3,86.895,0.0,23.3504,9,2.3503735201447142,0.0,False,False,False
23,2021-09-28 23:00:00,20.8,160,1.2,0.6,89.6003,0.0,23.3248,9,2.524823546827424,0.0,False,False,False
22,2021-09-29 00:00:00,20.8,140,0.5,0.4,89.6003,0.0,23.3248,9,2.524823546827424,0.0,False,False,False
17,2021-09-29 01:00:00,21.1,0,0.0,0.0,88.7613,0.0,23.5772,9,2.477217936705827,0.0,False,False,False
14,2021-09-29 02:00:00,21.2,0,0.0,0.1,87.82,0.0,23.6171,9,2.4170955864351136,0.0,False,False,False
16,2021-09-29 03:00:00,21.2,0,0.1,0.0,86.6279,0.0,23.5374,9,2.337446428307093,0.0,False,False,False
14,2021-09-29 04:00:00,21.3,160,0.7,0.0,86.8878,0.0,23.6573,9,2.3573069338671004,0.0,False,False,False
