청주 지역공급량(Gcal),datetime,기온(°C),풍향(16방위),풍속(m/s),강수량(mm),상대습도(%),일사(MJ/m2),체감온도(°C)
31,2018-08-13 10:00,33.1,140,1.6,0,52.9207,2.27,32.8749
31,2018-08-13 11:00,34.6,200,1.6,0,46.846,2.88,33.727
23,2018-08-13 12:00,33.5,320,2.4,0,50.7798,3.22,33.0566
25,2018-08-13 13:00,35.3,20,1.5,0,46.8077,1.58,34.41
28,2018-08-13 14:00,35,290,2.3,0,45.8165,1.07,34.0062
25,2018-08-13 15:00,36.5,290,2.3,0,38.9076,2.65,34.6503
26,2018-08-13 16:00,36.6,320,2.4,0,38.6948,2.23,34.7199
24,2018-08-13 17:00,36.7,340,1.3,0,38.8066,1.66,34.8305
20,2018-08-13 18:00,36,270,2,0,40.8322,0.73,34.4042
19,2018-08-13 19:00,34.9,50,1.6,0,44.6429,0.24,33.7776
17,2018-08-13 20:00,33.1,320,2.3,0,53.7106,0,32.9525
19,2018-08-13 21:00,32,360,1.5,0,55.8915,0,32.0677
19,2018-08-13 22:00,31.5,360,1.1,0,57.9338,0,31.7583
16,2018-08-13 23:00,31,320,1.5,0,58.7189,0,31.3301
12,2018-08-14 0:00,30.3,250,1.7,0,60.8882,0,30.8219
11,2018-08-14 1:00,29.7,230,0.8,0,63.7452,0,30.4653
8,2018-08-14 2:00,29.4,270,1.2,0,63.6393,0,30.1547
9,2018-08-14 3:00,29.3,250,1.1,0,64.7438,0,30.1468
7,2018-08-14 4:00,28.6,140,1.7,0,70.745,0,29.9288
7,2018-08-14 5:00,28.6,140,1,0,70.745,0,29.9288
10,2018-08-14 6:00,28.2,140,1.3,0,72.4113,0,29.6545
8,2018-08-14 7:00,29.2,20,0.5,0,69.806,0.31,30.4619
24,2018-08-14 8:00,30.5,360,0.6,0,63.8558,0.97,31.2797
28,2018-08-14 9:00,31.6,320,1.7,0,58.8948,1.44,31.9458
29,2018-08-14 10:00,32.3,360,2.4,0,51.6449,2.09,31.9576
26,2018-08-14 11:00,32.7,360,2.7,0,50.895,2.3,32.2783
20,2018-08-14 12:00,34.1,340,1.8,0,48.7299,2.76,33.4366
23,2018-08-14 13:00,35,360,2.4,0,44.751,2.08,33.8874
29,2018-08-14 14:00,34.9,320,2.6,0,42.8571,2.39,33.5749
27,2018-08-14 15:00,36.4,360,2.7,0,37.6424,2.24,34.3934
25,2018-08-14 16:00,36.6,360,1.8,0,35.9309,1.69,34.3625
28,2018-08-14 17:00,36.8,340,2.5,0,35.7,1.57,34.5231
17,2018-08-14 18:00,36.1,360,2.6,0,38.7698,1,34.2473
20,2018-08-14 19:00,35,360,1.8,0,42.7976,0.2,33.6653
16,2018-08-14 20:00,33.2,340,2.5,0,49.6787,0,32.6485
17,2018-08-14 21:00,32.3,320,1.6,0,51.6449,0,31.9576
19,2018-08-14 22:00,32.1,340,1.4,0,53.9043,0,31.9787
19,2018-08-14 23:00,31.5,360,1.3,0,57.9338,0,31.7583
13,2018-08-15 0:00,30.8,360,1.2,0,60.9686,0,31.3301
10,2018-08-15 1:00,30.2,290,0.8,0,63.8002,0,30.973
8,2018-08-15 2:00,30.5,200,1,0,59.7361,0,30.9209
7,2018-08-15 3:00,29.6,340,0.8,0,65.56,0,30.5172
8,2018-08-15 4:00,28.9,340,0.8,0,67.5158,0,29.9721
7,2018-08-15 5:00,28.5,0,0.4,0,69.6162,0,29.7372
8,2018-08-15 6:00,28.6,0,0.4,0,69.468,0,29.8266
10,2018-08-15 7:00,28.5,340,1.5,0,68.8456,0.28,29.6754
11,2018-08-15 8:00,30.1,340,1,0,60.8891,0.88,30.6217
17,2018-08-15 9:00,32.5,160,1.8,0,46.7749,1.68,31.6624
22,2018-08-15 10:00,32.6,320,1.6,0,49.9644,2.35,32.0864
22,2018-08-15 11:00,34.4,70,2.5,0,42.964,2.85,33.1011
21,2018-08-15 12:00,35.6,90,2.3,0,37.7921,3.16,33.6438
20,2018-08-15 13:00,36.5,290,1.8,0,36.7824,3.17,34.3784
22,2018-08-15 14:00,37.1,160,2.5,0,34.8025,2.63,34.6886
18,2018-08-15 15:00,36.3,320,1.3,0,36.6928,1.95,34.1751
19,2018-08-15 16:00,37.3,340,1.6,0,33.7986,1.98,34.7408
17,2018-08-15 17:00,37.9,340,2.2,0,28.7746,1.47,34.5666
19,2018-08-15 18:00,38.1,20,1.8,0,29.8121,1,34.9147
20,2018-08-15 19:00,36.6,90,3.8,0,34.7928,0.38,34.2105
22,2018-08-15 20:00,34,160,1.7,0,42.8071,0,32.6948
22,2018-08-15 21:00,33.3,90,3.2,0,44.7142,0,32.2247
23,2018-08-15 22:00,32.4,110,3.1,0,47.6562,0,31.6555
18,2018-08-15 23:00,31.7,110,2.7,0,50.8669,0,31.2893
14,2018-08-16 0:00,30.8,140,2.5,0,53.9943,0,30.6987
11,2018-08-16 1:00,29.6,160,2.7,0,56.6419,0,29.7495
8,2018-08-16 2:00,28.6,140,2.7,0,61.5507,0,29.1767
8,2018-08-16 3:00,28.5,110,2.7,0,62.6803,0,29.1711
7,2018-08-16 4:00,28.3,50,1.7,0,64.7136,0,29.1384
10,2018-08-16 5:00,27.7,290,0.6,0,67.8276,0,28.7856
9,2018-08-16 6:00,27.1,340,1.1,0,70.535,0,28.3923
12,2018-08-16 7:00,27.6,50,1.3,0,69.8502,0.28,28.8447
20,2018-08-16 8:00,28.8,50,1.1,0,64.6267,0.58,29.634
24,2018-08-16 9:00,29.8,50,2.2,0,61.9493,1.08,30.4126
34,2018-08-16 10:00,31.8,360,2.5,0,53.7666,2.21,31.668
28,2018-08-16 11:00,32.2,50,2.6,0,50.6914,2.34,31.7649
23,2018-08-16 12:00,34.4,90,4.2,0,42.964,2.55,33.1011
23,2018-08-16 13:00,34.1,90,3.4,0,42.7554,1.98,32.7861
28,2018-08-16 14:00,34.4,110,4.3,0,39.8427,2.7,32.7393
23,2018-08-16 15:00,33.4,90,5.9,0,43.6872,1.05,32.2099
25,2018-08-16 16:00,32.9,90,5.2,0,42.7359,1.03,31.62
22,2018-08-16 17:00,33.1,110,4.3,0,44.8246,1.85,32.0417
20,2018-08-16 18:00,31,90,5.6,0,47.5979,0.58,30.2798
14,2018-08-16 19:00,30.3,110,4.8,0,47.6919,0.25,29.6053
23,2018-08-16 20:00,29.1,110,3.8,0,48.6269,0.01,28.5233
23,2018-08-16 21:00,28.3,90,3.9,0,50.6794,0,27.9309
18,2018-08-16 22:00,27.6,110,3.9,0,46.8375,0,26.8956
19,2018-08-16 23:00,26.9,90,3.5,0,45.6989,0,26.1124
14,2018-08-17 0:00,25.9,90,3.9,0,48.7787,0,25.4192
12,2018-08-17 1:00,25.4,90,3.5,0,46.858,0,24.7664
11,2018-08-17 2:00,25,110,3.3,0,48.9356,0,24.5583
7,2018-08-17 3:00,25.1,90,2.8,0,48.0169,0,24.5767
6,2018-08-17 4:00,24.6,70,4.3,0,47.8562,0,24.0786
15,2018-08-17 5:00,23.3,50,2.4,0,52.7976,0,23.2197
10,2018-08-17 6:00,22.9,20,2.1,0,54.8081,0,22.9856
13,2018-08-17 7:00,23.2,20,2.4,0,52.766,0.29,23.1196
16,2018-08-17 8:00,24.5,20,2.3,0,48.7943,1,24.0611
22,2018-08-17 9:00,26.9,110,3.3,0,44.0064,1.75,25.9551
31,2018-08-17 10:00,27.5,70,4,0,43.8447,2.42,26.5175
21,2018-08-17 11:00,28.2,90,4.3,0,39.9961,2.93,26.8096
25,2018-08-17 12:00,29.6,70,3.4,0,38.8057,3.29,28.0207
23,2018-08-17 13:00,30.5,160,4,0,35.9332,3.43,28.5579
29,2018-08-17 14:00,30.8,140,4.2,0,36.8961,3.23,28.9521
22,2018-08-17 15:00,30.3,70,3.8,0,36.8108,2.34,28.4678
25,2018-08-17 16:00,31,140,4.3,0,36.6993,1.73,29.1196
22,2018-08-17 17:00,30.3,110,5.4,0,36.8108,1.41,28.4678
20,2018-08-17 18:00,29.2,160,4.7,0,38.973,1.07,27.6572
17,2018-08-17 19:00,28.4,140,2.9,0,39.7913,0.21,26.9796
19,2018-08-17 20:00,27.5,140,3.4,0,40.8491,0,26.2266
17,2018-08-17 21:00,26.1,140,3.7,0,49.6828,0,25.6926
20,2018-08-17 22:00,25.5,140,3.1,0,49.9511,0,25.1312
16,2018-08-17 23:00,24.6,140,4.2,0,45.9161,0,23.9122
16,2018-08-18 0:00,23.9,110,3.7,0,47.8863,0,23.4039
12,2018-08-18 1:00,23.4,110,3.7,0,48.6566,0,22.9838
12,2018-08-18 2:00,23.2,140,2.4,0,50.6554,0,22.9516
7,2018-08-18 3:00,22.8,90,2.7,0,54.7811,0,22.8855
10,2018-08-18 4:00,22.6,90,2.1,0,54.7208,0,22.6849
8,2018-08-18 5:00,22.4,90,2.2,0,55.0211,0,22.512
10,2018-08-18 6:00,20.8,340,1.2,0,65.9784,0,21.7273
10,2018-08-18 7:00,21.8,20,1.3,0,61.6683,0.3,22.4147
17,2018-08-18 8:00,24.1,110,2.9,0,48.9798,0.98,23.6887
22,2018-08-18 9:00,25.7,160,4.1,0,43.9101,1.77,24.7924
19,2018-08-18 10:00,27.2,180,4.6,0,39.9113,2.46,25.8477
21,2018-08-18 11:00,27.8,140,3.5,0,37.7299,3.01,26.1965
21,2018-08-18 12:00,29.2,180,3.5,0,34.7797,3.33,27.2001
20,2018-08-18 13:00,29.7,140,2.2,0,35.9466,3.35,27.8026
17,2018-08-18 14:00,29.7,140,2.7,0,34.7484,3.28,27.6672
15,2018-08-18 15:00,30.4,180,3.1,0,33.8379,2.88,28.2203
16,2018-08-18 16:00,30,110,2.1,0,32.7399,2,27.7152
14,2018-08-18 17:00,31.2,160,1.9,0,31.885,1.58,28.7338
17,2018-08-18 18:00,30,20,1.2,0,34.8598,0.87,27.9626
18,2018-08-18 19:00,29.6,20,1.7,0,35.9134,0.19,27.7043
16,2018-08-18 20:00,28.8,20,1.2,0,38.877,0,27.266
18,2018-08-18 21:00,27.7,340,1.4,0,43.8726,0,26.7128
18,2018-08-18 22:00,26.8,340,1.4,0,47.6713,0,26.1953
18,2018-08-18 23:00,26,340,0.6,0,51.7629,0,25.7741
14,2018-08-19 0:00,26.1,160,1.8,0,48.7956,0,25.6151
15,2018-08-19 1:00,25.1,180,1.5,0,52.7244,0,24.974
12,2018-08-19 2:00,24.6,180,1.6,0,53.6765,0,24.5622
11,2018-08-19 3:00,24.1,160,2.2,0,55.6437,0,24.2291
10,2018-08-19 4:00,23.7,180,2.2,0,57.6819,0,23.9947
12,2018-08-19 5:00,23.3,110,1.5,0,58.7417,0,23.6813
13,2018-08-19 6:00,22.6,0,0.4,0,64.5705,0,23.4211
13,2018-08-19 7:00,23.3,140,1.5,0,60.8396,0.18,23.8405
12,2018-08-19 8:00,23.8,140,2.4,0,60.728,0.71,24.328
18,2018-08-19 9:00,26.2,160,2,0,55.8575,1.65,26.3154
20,2018-08-19 10:00,28.2,160,1.1,0,50.714,2.35,27.836
21,2018-08-19 11:00,28.5,140,1.1,0,47.7809,2.22,27.8586
21,2018-08-19 12:00,29.4,360,1.7,0,47.7904,2.96,28.7366
21,2018-08-19 13:00,31.3,290,1.2,0,42.8546,3.03,30.0843
21,2018-08-19 14:00,31.5,20,2.3,0,37.8299,3.09,29.7246
17,2018-08-19 15:00,31.6,360,1.9,0,35.8958,2.72,29.5958
19,2018-08-19 16:00,31.9,320,1.2,0,34.8668,1.71,29.7573
17,2018-08-19 17:00,31.8,360,2.3,0,34.8527,1.35,29.6611
19,2018-08-19 18:00,32.1,360,1.5,0,34.8915,0.75,29.9495
18,2018-08-19 19:00,31,360,1.3,0,35.8096,0.25,29.0171
21,2018-08-19 20:00,30.4,360,0.7,0,37.7511,0,28.6677
23,2018-08-19 21:00,28.2,320,1.6,0,52.0211,0,27.9538
24,2018-08-19 22:00,27.2,250,1.1,0,56.8182,0,27.3844
20,2018-08-19 23:00,26.6,270,1.3,0,58.86,0,26.9594
15,2018-08-20 0:00,26.2,0,0.4,0,60.5613,0,26.7001
15,2018-08-20 1:00,25.9,140,1.5,0,60.4497,0,26.3926
12,2018-08-20 2:00,25.4,140,1.1,0,59.8057,0,25.8443
10,2018-08-20 3:00,25.4,160,1.5,0,57.956,0,25.6963
12,2018-08-20 4:00,24.8,140,1.2,0,60.7064,0,25.3193
13,2018-08-20 5:00,24.6,160,1.1,0,61.7603,0,25.2023
14,2018-08-20 6:00,24.3,160,1.5,0,63.8683,0,25.0648
18,2018-08-20 7:00,24.8,160,1.5,0,61.9844,0.25,25.4187
23,2018-08-20 8:00,26,110,1.8,0,58.6051,0.76,26.3431
24,2018-08-20 9:00,27.5,180,1.8,0,55.8271,1.44,27.597
28,2018-08-20 10:00,28.6,160,2.4,0,52.6118,2.03,28.4002
27,2018-08-20 11:00,30.5,140,2.7,0,47.8346,2.18,29.8146
25,2018-08-20 12:00,31.9,200,1.6,0,41.6288,2.81,30.5319
25,2018-08-20 13:00,33.1,180,2.6,0,37.7159,3.3,31.2391
24,2018-08-20 14:00,32.8,160,2.8,0,38.9608,2.69,31.0977
25,2018-08-20 15:00,33.3,160,2.8,0,37.8801,2.33,31.4499
25,2018-08-20 16:00,33.4,160,2.6,0,37.8622,0.96,31.5435
21,2018-08-20 17:00,33,180,2.8,0,38.723,0.34,31.2618
21,2018-08-20 18:00,31.8,250,2.9,0,47.8162,0.35,31.0842
18,2018-08-20 19:00,31.3,250,2.3,0,49.8513,0.1,30.7963
20,2018-08-20 20:00,29.9,230,2.3,0,56.8556,0,30.0666
24,2018-08-20 21:00,29.2,230,2.1,0,59.9395,0,29.6394
25,2018-08-20 22:00,28.9,230,1.9,0,54.7154,0,28.8844
18,2018-08-20 23:00,28.4,180,2.3,0,55.8112,0,28.4862
17,2018-08-21 0:00,27.8,200,1.8,0,57.799,0,28.0623
13,2018-08-21 1:00,27.4,200,2.6,0,57.5249,0,27.6422
9,2018-08-21 2:00,27,180,3.3,0,58.6116,0,27.3361
9,2018-08-21 3:00,27.1,180,2.8,0,57.9893,0,27.3836
12,2018-08-21 4:00,26.7,200,2.2,0,59.6558,0,27.124
9,2018-08-21 5:00,26.6,200,2.4,0,59.7214,0,27.03
13,2018-08-21 6:00,26.7,180,2.7,0,56.8015,0.01,26.8881
14,2018-08-21 7:00,26.8,200,2.6,0,56.7516,0.09,26.9828
22,2018-08-21 8:00,27.6,180,2.4,0,52.7937,0.25,27.4327
23,2018-08-21 9:00,28.1,200,3.2,0,52.8512,0.67,27.9295
26,2018-08-21 10:00,28.8,200,2,0,48.9749,0.88,28.2629
27,2018-08-21 11:00,29,250,2.2,0,51.9038,1.33,28.7296
25,2018-08-21 12:00,28.2,230,1,0,59.6021,0.72,28.613
24,2018-08-21 13:00,28.6,270,2.2,0,55.6766,0.71,28.6724
25,2018-08-21 14:00,28.5,250,2.5,0,60.8821,1.69,29.0204
24,2018-08-21 15:00,28.1,250,2.2,0,65.7353,0.53,29.0205
21,2018-08-21 16:00,27.7,270,1.9,0,67.8276,0.45,28.7856
23,2018-08-21 17:00,28.2,180,1.2,0,64.5689,0.51,29.026
18,2018-08-21 18:00,28.8,180,0.8,0,62.8596,0.55,29.4869
19,2018-08-21 19:00,28,20,2.1,0,66.649,0.27,28.9938
19,2018-08-21 20:00,27.7,20,1.9,0,67.8276,0.01,28.7856
21,2018-08-21 21:00,27.2,20,1.8,0,69.0133,0,28.3745
24,2018-08-21 22:00,26.5,360,1.3,0,71.9165,0,27.8911
17,2018-08-21 23:00,26.3,50,1.6,0,71.0175,0,27.6199
15,2018-08-22 0:00,26.2,20,1.3,0,70.8509,0,27.506
13,2018-08-22 1:00,25.6,50,1.8,0,75.8534,0,27.2733
11,2018-08-22 2:00,25.1,360,1.6,0,77.5174,0,26.8866
11,2018-08-22 3:00,24.6,20,2,0,79.8681,0,26.5468
10,2018-08-22 4:00,24.2,20,1.5,0,81.8065,0,26.2764
11,2018-08-22 5:00,24,360,1.2,0,80.7844,0,25.9995
11,2018-08-22 6:00,23.8,50,2,0,82.7801,0,25.9359
18,2018-08-22 7:00,24.5,340,1.7,0,80.0226,0.24,26.4558
23,2018-08-22 8:00,26.8,50,2.2,0,67.5344,0.89,27.855
26,2018-08-22 9:00,29.3,50,1.8,0,58.858,1.64,29.6456
26,2018-08-22 10:00,31.6,140,2.1,0,51.8017,2.31,31.2816
24,2018-08-22 11:00,32.9,160,2.9,0,45.7314,2.76,31.9436
24,2018-08-22 12:00,34.1,140,3.2,0,42.7554,3.16,32.7861
19,2018-08-22 13:00,35.5,90,2.3,0,38.8651,3.28,33.6811
24,2018-08-22 14:00,35.7,160,2.6,0,37.7548,3.13,33.7352
22,2018-08-22 15:00,37.6,140,2.1,0,33.8661,2.92,35.0357
23,2018-08-22 16:00,35.7,160,5.3,0,38.7798,2.02,33.8631
25,2018-08-22 17:00,35.3,140,4.3,0,38.7736,0.97,33.4772
19,2018-08-22 18:00,34.6,140,3.4,0,41.9435,0.62,33.1784
20,2018-08-22 19:00,33.3,140,4.9,0,42.9568,0.2,32.0322
19,2018-08-22 20:00,32.4,110,3.2,0,46.8346,0,31.5708
21,2018-08-22 21:00,31.7,140,2.6,0,48.7296,0,31.0781
27,2018-08-22 22:00,31.2,140,3.2,0,49.9164,0,30.7044
24,2018-08-22 23:00,30.8,140,3.7,0,49.7198,0,30.2925
19,2018-08-23 0:00,30.5,110,2.8,0,50.81,0,30.1026
14,2018-08-23 1:00,30.4,140,3.1,0,51.7927,0,30.0973
15,2018-08-23 2:00,30.2,90,2.6,0,52.8563,0,29.9996
11,2018-08-23 3:00,29.6,20,2,0,55.6778,0,29.6634
12,2018-08-23 4:00,28.7,320,1.2,0,62.7177,0,29.3747
9,2018-08-23 5:00,29.5,50,2.5,0,55.5153,0,29.5497
18,2018-08-23 6:00,29.3,90,2.9,0,54.9341,0,29.2996
18,2018-08-23 7:00,28,110,2.5,0,62.6818,0.08,28.6703
26,2018-08-23 8:00,28,50,2.2,0,66.649,0.36,28.9938
24,2018-08-23 9:00,29.6,110,3.2,0,58.8112,0.48,29.9407
29,2018-08-23 10:00,30.9,70,4.4,0,53.0155,1.1,30.706
28,2018-08-23 11:00,31.9,90,4.3,0,49.6587,1.29,31.3671
29,2018-08-23 12:00,31.4,70,5.5,0,51.7423,1.56,31.0785
26,2018-08-23 13:00,32,90,4.5,0,49.7981,1.3,31.4793
29,2018-08-23 14:00,32.8,90,4.5,0,47.7973,1.1,32.0621
25,2018-08-23 15:00,31.8,70,4.7,0,51.854,1,31.4841
27,2018-08-23 16:00,31,70,5,0,53.6032,0.37,30.8601
26,2018-08-23 17:00,29.3,70,5.2,0.7,60.5747,0.17,29.7939
23,2018-08-23 18:00,30.3,90,4,0.1,54.8689,0.16,30.2842
16,2018-08-23 19:00,28.9,70,4.8,0.1,58.7313,0.02,29.2361
20,2018-08-23 20:00,29.3,90,5.9,0,59.839,0,29.7306
21,2018-08-23 21:00,29,70,5.6,0,61.6358,0,29.5842
22,2018-08-23 22:00,28.9,70,4.4,0,62.7471,0,29.5777
20,2018-08-23 23:00,28.5,90,4.5,0,67.818,0,29.5926
14,2018-08-24 0:00,27,50,2.6,0,76.84,0,28.7735
14,2018-08-24 1:00,26.3,20,3.3,0,78.6161,0,28.1917
13,2018-08-24 2:00,25.7,20,3.7,1,82.3693,0,27.8529
11,2018-08-24 3:00,25.3,20,3.8,1.8,84.3518,0,27.5854
12,2018-08-24 4:00,25,20,4.4,6,86.5055,0,27.4307
11,2018-08-24 5:00,25.1,20,3,1.5,87.5602,0,27.6085
14,2018-08-24 6:00,25,20,3.2,0.6,87.4526,0,27.4979
14,2018-08-24 7:00,25,20,1.3,1.7,90.9255,0.04,27.7429
16,2018-08-24 8:00,25.3,340,1.9,0.5,90.8643,0.21,28.0487
15,2018-08-24 9:00,25.3,270,2,3.3,89.6238,0.24,27.961
24,2018-08-24 10:00,25,250,3,0.9,88.7155,0.28,27.5872
26,2018-08-24 11:00,25.7,250,4.1,0,85.7004,0.59,28.0935
21,2018-08-24 12:00,25,250,3.3,0.3,86.5055,0.5,27.4307
21,2018-08-24 13:00,25,250,2.7,0,84.6112,0.52,27.2959
27,2018-08-24 14:00,25.1,250,3,0,79.4004,0.46,27.0236
20,2018-08-24 15:00,26.2,250,3.9,0,75.8487,1.24,27.8836
23,2018-08-24 16:00,26.5,250,3.3,0,69.6059,0.97,27.7136
18,2018-08-24 17:00,25.6,250,2.5,0,74.9395,0.42,27.2055
18,2018-08-24 18:00,24.8,250,2.7,0,78.9183,0.17,26.6825
16,2018-08-24 19:00,24.5,250,1.7,0,82.9503,0.07,26.6647
17,2018-08-24 20:00,24.7,230,1.4,0,80.9987,0,26.7301
21,2018-08-24 21:00,24.7,200,1.8,0,80.9987,0,26.7301
18,2018-08-24 22:00,24.4,230,1.2,0,79.8489,0,26.3412
15,2018-08-24 23:00,24.2,200,1.4,0,77.8321,0,25.9928
12,2018-08-25 0:00,24,200,1.5,0,76.7619,0,25.7126
12,2018-08-25 1:00,23.9,230,0.9,0,75.8761,0,25.5474
13,2018-08-25 2:00,23.6,200,1.7,0,77.9466,0,25.3904
11,2018-08-25 3:00,23.2,200,0.9,0,79.8525,0,25.1175
9,2018-08-25 4:00,23,200,1.5,0,81.5373,0,25.0313
10,2018-08-25 5:00,23.1,200,1.2,0,81.7528,0,25.1484
11,2018-08-25 6:00,23.3,200,1,0,79.7208,0,25.2102
14,2018-08-25 7:00,23.7,200,1,0,78.8434,0.18,25.5558
15,2018-08-25 8:00,24.1,200,1.6,0,77.9678,0.62,25.9007
16,2018-08-25 9:00,24.7,230,1.2,0,76.4988,0.66,26.4052
22,2018-08-25 10:00,26.6,200,1.5,0,68.9093,1.31,27.7607
20,2018-08-25 11:00,26.9,270,1.8,0,66.0096,1.48,27.8355
21,2018-08-25 12:00,26.9,230,2.2,0,61.4961,1.62,27.4734
20,2018-08-25 13:00,27,250,1.4,0,63.9399,1.01,27.7708
22,2018-08-25 14:00,26.8,250,2,0,66.6831,0.76,27.7882
19,2018-08-25 15:00,25.9,250,2.4,0,67.9311,0.75,26.9795
15,2018-08-25 16:00,25.6,250,1.5,0,67.6283,0.66,26.6544
16,2018-08-25 17:00,25.7,270,1.6,0,69.9534,0.73,26.9324
17,2018-08-25 18:00,24.9,290,0.9,0,69.873,0.24,26.1193
19,2018-08-25 19:00,24.6,230,1.7,0,70.4908,0.08,25.8628
18,2018-08-25 20:00,24.3,270,0.6,0,69.7942,0,25.5088
19,2018-08-25 21:00,24.4,270,0.5,0,69.7042,0,25.6029
18,2018-08-25 22:00,24.1,230,0.8,0,72.6366,0,25.5156
17,2018-08-25 23:00,24.1,230,0.7,0,71.9703,0,25.467
14,2018-08-26 0:00,23.9,160,1,0,70.8177,0,25.1809
14,2018-08-26 1:00,23.4,320,0.8,0,78.8931,0,25.2538
12,2018-08-26 2:00,23.1,160,1.3,0,75.0286,0,24.6757
11,2018-08-26 3:00,21.7,160,1.7,0.7,81.7012,0,23.7162
10,2018-08-26 4:00,21.1,200,0.7,0.2,81.5644,0,23.0955
10,2018-08-26 5:00,21.1,140,2,0,83.5636,0,23.2299
12,2018-08-26 6:00,21.3,0,0.3,0.2,85.703,0,23.5779
11,2018-08-26 7:00,21.1,50,0.9,0.7,80.7648,0.03,23.0417
13,2018-08-26 8:00,21,160,2,0,82.0675,0.27,23.0275
16,2018-08-26 9:00,22.8,160,1.5,0.1,70.6388,0.9,24.0599
19,2018-08-26 10:00,22.8,90,1.1,0.2,74.9636,0.86,24.3673
17,2018-08-26 11:00,24.3,290,1.2,0,63.8683,1.22,25.0648
19,2018-08-26 12:00,24.4,70,1.2,0,68.068,0.66,25.4811
19,2018-08-26 13:00,23.7,200,1.6,0,68.604,0.91,24.8174
17,2018-08-26 14:00,23.2,200,1.2,0,70.7064,0.56,24.4675
15,2018-08-26 15:00,19.9,50,3,4.5,85.6835,0.3,22.1448
17,2018-08-26 16:00,19.9,20,2.8,0.3,83.9612,0.38,22.0318
16,2018-08-26 17:00,20,50,1.5,1,85.5816,0.14,22.2403
19,2018-08-26 18:00,21.4,160,1.5,0.2,84.7863,0.47,23.6186
19,2018-08-26 19:00,20.9,230,0.8,0,84.5976,0.13,23.0948
20,2018-08-26 20:00,20.7,20,0.9,0.1,83.5973,0,22.8239
25,2018-08-26 21:00,20.2,360,1,1.4,87.9095,0,22.5978
25,2018-08-26 22:00,19.9,20,1.2,5.4,89.9892,0,22.4262
21,2018-08-26 23:00,19.9,360,0.8,7.4,90.4198,0,22.4543
17,2018-08-27 0:00,20,320,0.5,7.2,90.7165,0,22.5763
13,2018-08-27 1:00,20.1,0,0,5.8,91.8574,0,22.7537
13,2018-08-27 2:00,20.6,0,0.1,4.1,91.5362,0,23.247
14,2018-08-27 3:00,20.8,0,0,6.1,91.6366,0,23.4594
10,2018-08-27 4:00,21.3,230,0.5,5,91.6272,0,23.9736
13,2018-08-27 5:00,20.5,200,1.4,4.1,91.6879,0,23.1541
13,2018-08-27 6:00,20.6,20,0.9,2.8,91.5362,0,23.247
20,2018-08-27 7:00,20.5,50,1.7,6,91.6879,0,23.1541
25,2018-08-27 8:00,20.5,20,1.2,10.5,91.6879,0.03,23.1541
20,2018-08-27 9:00,20.9,20,1,8.7,91.8835,0.07,23.5787
25,2018-08-27 10:00,21,20,1.7,1.9,90.5156,0.15,23.591
27,2018-08-27 11:00,21.7,50,1.1,1.9,89.4089,0.17,24.2369
19,2018-08-27 12:00,22.7,160,1.6,4,90.649,0.18,25.35
19,2018-08-27 13:00,23.4,160,1.6,1.2,87.5818,0.26,25.8603
28,2018-08-27 14:00,23.6,160,1.8,7.3,89.6214,0.17,26.2071
26,2018-08-27 15:00,24.1,270,1.3,4.1,89.6296,0.27,26.7231
25,2018-08-27 16:00,25.7,250,1,1,88.7287,0.85,28.3104
25,2018-08-27 17:00,26.4,180,3.1,0.1,83.6733,0.68,28.6664
20,2018-08-27 18:00,26.1,200,2.5,0,83.6919,0.63,28.3595
21,2018-08-27 19:00,25.7,200,2.3,0,84.4891,0.11,28.0063
19,2018-08-27 20:00,25.5,200,1.1,0,85.4992,0,27.8733
22,2018-08-27 21:00,25.4,200,1.6,0,85.3926,0,27.7628
22,2018-08-27 22:00,24.8,180,0.8,0.2,88.5035,0,27.366
20,2018-08-27 23:00,24.8,200,0.6,0,90.74,0,27.5232
15,2018-08-28 0:00,24.7,0,0.3,0,88.7129,0,27.2777
12,2018-08-28 1:00,24.3,230,0.6,0.3,90.8642,0,27.0154
9,2018-08-28 2:00,24.4,160,0.9,0,91.9572,0,27.1948
10,2018-08-28 3:00,24.2,160,0.9,0,91.7425,0,26.9731
7,2018-08-28 4:00,24.3,200,0.6,0.2,90.8642,0,27.0154
8,2018-08-28 5:00,24.2,180,0.6,0.8,92.4049,0,27.0191
7,2018-08-28 6:00,24.2,160,1.5,0.1,92.4049,0,27.0191
14,2018-08-28 7:00,24.2,200,1.5,5.1,90.7489,0.01,26.9041
23,2018-08-28 8:00,24.5,180,1.5,4,92.3839,0.07,27.3279
22,2018-08-28 9:00,24.9,200,1,0.1,90.8349,0.31,27.6332
23,2018-08-28 10:00,24.9,180,1.6,0.3,88.6117,0.46,27.4768
27,2018-08-28 11:00,25.2,200,1,1.2,89.8473,0.78,27.8736
28,2018-08-28 12:00,25.5,200,1.3,3.4,91.0152,0.52,28.2662
30,2018-08-28 13:00,25.7,140,2,1.4,88.7287,1.01,28.3104
35,2018-08-28 14:00,27.4,180,0.7,0.6,83.8221,1.32,29.7058
29,2018-08-28 15:00,28.5,250,1.8,0.2,78.6073,1.23,30.4419
30,2018-08-28 16:00,29.2,250,1.9,0,70.546,1.28,30.5217
13,2018-08-28 17:00,29.1,230,1.8,0,68.7227,1.07,30.2727
